Empresa,data_formatada,Posi,pos_ind,Neg,neg_ind,Neutral,neu_ind,indice
BB-2T2021,2T2021,102,0.28732394366197184,34,0.09577464788732394,219,0.6169014084507042,0.19154929577464788
BB-1T2014,1T2014,97,0.2930513595166163,31,0.09365558912386707,203,0.6132930513595166,0.19939577039274925
BB-3T2020,2020-11-13,84,0.18142548596112312,27,0.058315334773218146,352,0.7602591792656588,0.12311015118790497
BB-2T2011,2011-08-10,152,0.3470319634703196,56,0.1278538812785388,230,0.5251141552511416,0.2191780821917808
BB-2T2017,2017-08-11,103,0.27837837837837837,60,0.16216216216216217,207,0.5594594594594594,0.11621621621621622
BB-2T2010,2010-08-17,116,0.327683615819209,31,0.08757062146892655,207,0.5847457627118644,0.2401129943502825
BB-3T2016,2016-11-11,89,0.2966666666666667,43,0.14333333333333334,168,0.56,0.15333333333333332
BB-1T2011,2011-05-11,174,0.4027777777777778,24,0.05555555555555555,234,0.5416666666666666,0.3472222222222222
BB-3T2021,3T2021,148,0.34823529411764703,28,0.06588235294117648,249,0.5858823529411765,0.2823529411764706
BB-3T2015,2015-11-13,61,0.21708185053380782,34,0.12099644128113879,186,0.6619217081850534,0.09608540925266904
BB-3T2011,2011-11-04,151,0.2755474452554745,83,0.15145985401459855,314,0.572992700729927,0.12408759124087591
BB-2T2016,2016-08-12,94,0.214123006833713,73,0.1662870159453303,272,0.6195899772209568,0.04783599088838269
BB-1T2015,1T2015,81,0.23546511627906977,46,0.13372093023255813,217,0.6308139534883721,0.10174418604651163
BB-1T2018,2018-05-11,43,0.18220338983050846,43,0.18220338983050846,150,0.635593220338983,0.0
BB-2T2020,2T2020,89,0.173828125,49,0.095703125,374,0.73046875,0.078125
BB-4T2022,2023-02-14,171,0.40617577197149646,21,0.0498812351543943,229,0.5439429928741093,0.35629453681710216
BB-3T2014,3T2014,111,0.30833333333333335,31,0.08611111111111111,218,0.6055555555555555,0.2222222222222222
BB-4T2019,4T2019,84,0.2692307692307692,19,0.060897435897435896,209,0.6698717948717948,0.20833333333333334
BB-2T2019,2019-08-16,90,0.21226415094339623,41,0.09669811320754718,293,0.6910377358490566,0.11556603773584906
BB-4T2018,2019-02-22,79,0.21179624664879357,51,0.13672922252010725,243,0.6514745308310992,0.07506702412868632
BB-3T2010,2010-11-17,116,0.4444444444444444,16,0.06130268199233716,129,0.4942528735632184,0.3831417624521073
BB-4T2016,2017-02-17,134,0.23183391003460208,74,0.12802768166089964,370,0.6401384083044983,0.10380622837370242
BB-4T2013,4T2013,136,0.37158469945355194,31,0.08469945355191257,199,0.5437158469945356,0.28688524590163933
BB-4T2015,2016-02-26,80,0.2807017543859649,35,0.12280701754385964,170,0.5964912280701754,0.15789473684210525
BB-3T2019,2019-11-14,80,0.2222222222222222,43,0.11944444444444445,237,0.6583333333333333,0.10277777777777777
BB-4T2010,2011-02-18,139,0.3926553672316384,26,0.07344632768361582,189,0.5338983050847458,0.3192090395480226
BB-4T2012,2013-02-22,91,0.30952380952380953,23,0.0782312925170068,180,0.6122448979591837,0.23129251700680273
BB-4T2020,4T2020,155,0.25368248772504093,43,0.07037643207855974,413,0.6759410801963993,0.18330605564648117
petrobras-3T2017,3T2017,69,0.22115384615384615,34,0.10897435897435898,209,0.6698717948717948,0.11217948717948718
petrobras-4T2021,2022-02-24,169,0.43556701030927836,41,0.1056701030927835,178,0.4587628865979381,0.32989690721649484
petrobras-1T2016,2016-05-13,81,0.15283018867924528,87,0.1641509433962264,362,0.6830188679245283,-0.011320754716981131
petrobras-3T2022,2022-11-05,181,0.3296903460837887,42,0.07650273224043716,326,0.5938069216757741,0.25318761384335153
petrobras-4T2011,2012-02-14,110,0.22448979591836735,84,0.17142857142857143,296,0.6040816326530613,0.053061224489795916
petrobras-1T2013,2013-04-29,161,0.2927272727272727,86,0.15636363636363637,303,0.5509090909090909,0.13636363636363635
petrobras-3T2012,2012-10-29,102,0.20606060606060606,99,0.2,294,0.593939393939394,0.006060606060606061
petrobras-2T2018,2018-08-03,81,0.26384364820846906,47,0.15309446254071662,179,0.5830618892508144,0.11074918566775244
petrobras-1T2012,2012-05-17,89,0.2236180904522613,44,0.11055276381909548,265,0.6658291457286433,0.11306532663316583
petrobras-2T2014,2014-08-11,138,0.20474777448071216,78,0.11572700296735905,458,0.6795252225519288,0.08902077151335312
petrobras-1T2019,2019-05-08,141,0.21658986175115208,70,0.10752688172043011,440,0.6758832565284179,0.10906298003072197
petrobras-1T2020,2020-05-15,156,0.30115830115830117,109,0.21042471042471042,253,0.48841698841698844,0.09073359073359073
petrobras-2T2015,2015-08-07,101,0.16917922948073702,91,0.152428810720268,405,0.678391959798995,0.01675041876046901
petrobras-3T2018,2018-11-06,90,0.21686746987951808,49,0.1180722891566265,276,0.6650602409638554,0.09879518072289156
petrobras-4T2017,4T2017,80,0.24464831804281345,40,0.12232415902140673,207,0.6330275229357798,0.12232415902140673
petrobras-2T2012,2012-08-06,127,0.20550161812297735,121,0.19579288025889968,370,0.598705501618123,0.009708737864077669
petrobras-2T2022,2T2022,168,0.336,75,0.15,257,0.514,0.186
petrobras-1T2022,2022-05-06,205,0.37962962962962965,42,0.07777777777777778,293,0.5425925925925926,0.30185185185185187
petrobras-2T2013,2013-08-12,173,0.2562962962962963,95,0.14074074074074075,407,0.6029629629629629,0.11555555555555555
petrobras-3T2013,2013-10-28,139,0.20839580209895053,103,0.15442278860569716,425,0.6371814092953523,0.053973013493253376
petrobras-1T2021,2021-05-14,231,0.4502923976608187,54,0.10526315789473684,228,0.4444444444444444,0.34502923976608185
petrobras-1T2017,2017-05-12,75,0.14591439688715954,68,0.13229571984435798,371,0.7217898832684825,0.013618677042801557
petrobras-4T2014,2015-04-23,78,0.1270358306188925,66,0.10749185667752444,470,0.7654723127035831,0.019543973941368076
petrobras-2T2021,2021-08-05,177,0.38064516129032255,34,0.07311827956989247,254,0.546236559139785,0.30752688172043013
petrobras-1T2014,2014-05-12,128,0.19076005961251863,78,0.11624441132637854,465,0.6929955290611028,0.07451564828614009
petrobras-3T2020,2020-10-29,193,0.374031007751938,73,0.14147286821705427,250,0.4844961240310077,0.23255813953488372
petrobras-2T2011,2011-05-17,94,0.22065727699530516,61,0.1431924882629108,271,0.636150234741784,0.07746478873239436
petrobras-2T2017,2017-08-11,99,0.1956521739130435,59,0.116600790513834,348,0.6877470355731226,0.07905138339920949
petrobras-3T2016,2016-11-11,51,0.10365853658536585,81,0.16463414634146342,360,0.7317073170731707,-0.06097560975609756
petrobras-1T2011,2011-05-17,94,0.22065727699530516,61,0.1431924882629108,271,0.636150234741784,0.07746478873239436
petrobras-3T2021,2021-10-29,170,0.4176904176904177,53,0.13022113022113022,184,0.4520884520884521,0.28746928746928746
petrobras-3T2015,2015-11-13,68,0.13709677419354838,69,0.13911290322580644,359,0.7237903225806451,-0.0020161290322580645
petrobras-3T2011,2011-11-16,84,0.19221967963386727,104,0.2379862700228833,249,0.5697940503432495,-0.04576659038901602
petrobras-2T2016,2016-08-12,92,0.13960546282245828,77,0.11684370257966616,490,0.7435508345978755,0.02276176024279211
petrobras-1T2015,2015-05-18,73,0.12393887945670629,86,0.1460101867572156,430,0.7300509337860781,-0.022071307300509338
petrobras-1T2018,1T2018,50,0.19157088122605365,31,0.11877394636015326,180,0.6896551724137931,0.07279693486590039
petrobras-2T2020,2020-07-31,162,0.35920177383592017,87,0.19290465631929046,202,0.44789356984478934,0.1662971175166297
petrobras-4T2022,4T2022,170,0.40963855421686746,49,0.1180722891566265,196,0.472289156626506,0.29156626506024097
petrobras-3T2014,2014-11-17,72,0.13211009174311927,75,0.13761467889908258,398,0.7302752293577982,-0.005504587155963303
petrobras-4T2019,2020-02-20,108,0.20186915887850468,87,0.16261682242990655,340,0.6355140186915887,0.03925233644859813
petrobras-2T2019,2019-08-02,96,0.20125786163522014,71,0.1488469601677149,310,0.649895178197065,0.05241090146750524
petrobras-4T2018,2019-02-28,47,0.16607773851590105,34,0.12014134275618374,202,0.7137809187279152,0.045936395759717315
petrobras-4T2016,4T2016,86,0.14333333333333334,64,0.10666666666666667,450,0.75,0.03666666666666667
petrobras-4T2013,2014-02-26,227,0.3161559888579387,91,0.12674094707520892,400,0.5571030640668524,0.1894150417827298
petrobras-4T2015,4T2015,90,0.13043478260869565,117,0.16956521739130434,483,0.7,-0.0391304347826087
petrobras-3T2019,2019-10-25,134,0.28210526315789475,53,0.11157894736842106,288,0.6063157894736843,0.1705263157894737
petrobras-4T2012,2013-02-05,120,0.23300970873786409,94,0.1825242718446602,301,0.5844660194174758,0.05048543689320388
petrobras-4T2020,2021-02-25,224,0.43243243243243246,75,0.14478764478764478,219,0.42277992277992277,0.2876447876447876
