Date,Open,High,Low,Close,Adj Close,Volume,WClose,Daily_Return,Week_Return,Month_Return,Cumulative_std_Daily_Return,Cumulative_std_Week_Return,Cumulative_std_Month_Return,Indicator_Daily_Return,Indicator_Week_Return,Indicator_Month_Return
3194,2023-02-10,3.910000085830689,3.9800000190734863,3.829999923706055,3.869999885559082,3.729020595550537,3997400,7.4296139838906585,-0.020461081421270875,-0.16625872948265225,-0.22778395691870273,0.02541677764257619,0.05835576281808232,0.11326678423404812,-1,-1,-1
3195,2023-02-13,3.880000114440918,4.010000228881836,3.809999942779541,3.900000095367432,3.757927894592285,4231700,7.564742829306988,0.007722089373648283,-0.0929765667442087,-0.1801824500744177,0.025413179484987065,0.058369442411370834,0.11329287623999289,1,-1,-1
3196,2023-02-14,3.940000057220459,4.019999980926514,3.819999933242798,3.900000095367432,3.757927894592285,8061000,7.710281037469835,0.0,-0.05971919976135959,-0.1364116817635708,0.025409202272871235,0.0583696096504433,0.11329996092712934,0,-1,-1
3197,2023-02-15,3.900000095367432,4.110000133514404,3.809999942779541,4.059999942779541,3.91209888458252,6102100,7.836449780557021,0.040206315467011484,0.022416820887350773,-0.05277025127719727,0.025415246358244672,0.05836191317303627,0.11328562507920871,1,1,-1
3198,2023-02-16,4.010000228881836,4.179999828338623,3.940000057220459,4.170000076293945,4.018091678619385,8089300,7.758601299787733,0.026733054012755317,0.024272973666781474,-0.04913284870428258,0.02541571019957949,0.058354460329880974,0.1132708049390973,1,1,-1
3199,2023-02-17,4.159999847412109,4.170000076293945,4.039999961853027,4.070000171661377,3.921734809875488,4395000,7.535350104952227,-0.024272973666781505,0.029927403765362747,-0.12241327179320745,0.025415324031945755,0.05834785705748701,0.1132729314266511,-1,1,-1
3200,2023-02-22,3.9800000190734863,4.110000133514404,3.890000104904175,4.110000133514404,3.960277795791626,5557200,7.638116915560308,0.009780063814291038,0.060168549000924706,-0.10609018048172748,0.025411954902281673,0.058348693889606576,0.11326998260042642,1,1,-1
3201,2023-02-23,4.099999904632568,4.159999847412109,4.039999961853027,4.150000095367432,3.998820543289185,5976500,7.646450873029582,0.009685280202805728,0.06213173983008195,-0.07651473986603378,0.025408575567677467,0.05835017594693157,0.11325974485142458,1,1,-1
3202,2023-02-24,4.150000095367432,4.239999771118164,4.03000020980835,4.139999866485596,3.989184856414795,4494800,7.2961613763080155,-0.0024125400687224252,0.05971919976135958,-0.09443148006589869,0.025404638673876177,0.058350852599547656,0.1132536268818049,0,1,-1
3203,2023-02-27,4.150000095367432,4.239999771118164,4.050000190734863,4.050000190734863,3.902463674545288,2605200,6.83007290701539,-0.021978848280675752,-0.0024659639863276444,-0.12079628862832004,0.025403607082473953,0.058341733942361924,0.11325518215125228,-1,0,-1
3204,2023-02-28,4.050000190734863,4.150000095367432,4.03000020980835,4.099999904632568,3.950641870498657,4800900,6.962940637695079,0.012269999460140664,-0.016929018538942377,-0.11071213062010055,0.025400585694679772,0.05833331334780777,0.11325356224235941,1,-1,-1
3205,2023-03-01,4.099999904632568,4.159999847412109,4.019999980926514,4.079999923706055,3.931370735168457,5807000,7.189621511603411,-0.00488991192834551,0.002454043199493698,-0.11995922859371382,0.025396760963288283,0.05832422272607675,0.11325482025161741,-1,0,-1
