,CD_CVM,Date,Return,week_return,month_return,event,Year
1102,19348,2014-06-18,0.013593562150380378,0.00854828767987217,-0.0027446738527516575,0,2014
1103,19348,2014-06-20,-0.01478441630105123,-0.02674671957196555,-0.01112209385351767,0,2014
1104,19348,2014-06-23,-0.007474991454067976,-0.028695936435919455,-0.0007636207624178293,0,2014
1105,19348,2014-06-24,0.0017991090943923877,-0.02016682970156756,0.022529858601887505,0,2014
1106,19348,2014-06-25,-0.032270739593971066,-0.03913747610431753,-0.02192272232042992,0,2014
1107,19348,2014-06-26,-0.0034092671889750822,-0.05614030544367294,-0.01008145633892976,0,2014
1108,19348,2014-06-27,-0.0031093753072333136,-0.04446526444985501,-0.010112637984817721,0,2014
1109,19348,2014-06-30,-0.004995311957011406,-0.04198558495279854,-0.015668301329303295,0,2014
1110,19348,2014-07-01,0.004060582642760905,-0.03972411140443007,-0.029651193110302655,0,2014
1111,19348,2014-07-02,-0.01634226543664887,-0.023795637247107822,-0.030747152346546916,0,2014
1112,19348,2014-07-03,0.00726117818128864,-0.013125191876843995,0.004844445924172805,0,2014
1113,19348,2014-07-04,-0.0006293104854809925,-0.0106451270550918,-0.002086699661033901,0,2014
1114,19348,2014-07-07,0.0009438458163569053,-0.004705969281723389,-0.00712157233718656,0,2014
1115,19348,2014-07-08,-0.0022035989285805486,-0.010970150853064872,0.0020937017277093293,0,2014
1116,19348,2014-07-10,0.04528725004841336,0.05065936463199739,0.06067599118933636,0,2014
1117,19348,2014-07-11,-0.001507202580246922,0.041890983870461904,0.015504146328102243,0,2014
1118,19348,2014-07-14,0.023256859646973948,0.0657771540029168,0.00176981284663807,0,2014
1119,19348,2014-07-15,0.012011366195994544,0.0768446743825546,0.01644200007278561,0,2014
1120,19348,2014-07-16,-0.026259115144154042,0.052789158166981105,-0.030327706022154993,0,2014
1121,19348,2014-07-17,0.0014936409188540684,0.008995549037421498,-0.023308290513186922,0,2014
1122,19348,2014-07-18,0.04779468247310979,0.058297434090778394,0.031216389599882426,0,2014
1123,19348,2014-07-21,0.008501029657219734,0.04354160410102405,0.053017512448323305,0,2014
1124,19348,2014-07-22,-0.0019771998245273663,0.029553038080502175,0.03744675047341563,0,2014
1125,19348,2014-07-23,0.0002827552053223045,0.056094908429978496,0.05251392197978926,0,2014
1126,19348,2014-07-24,0.01459053708581538,0.06919180459694012,0.07457945051967266,0,2014
1127,19348,2014-07-25,-0.004187045516420881,0.017210076607409287,0.06859329590885936,0,2014
1128,19348,2014-07-28,-0.006735902068908121,0.0019731448812815,0.09412813343392225,0,2014
1129,19348,2014-07-29,0.00449563897498497,0.008445983680793826,0.10203303959788233,0,2014
1130,19348,2014-07-30,0.004754593577206492,0.012917822052677845,0.10989700848232202,0,2014
1131,19348,2014-07-31,-0.021433330001955908,-0.023106045035093378,0.09345899043737768,0,2014
1132,19348,2014-08-01,-0.0014263194239568895,-0.020345318942629448,0.08797208837065994,0,2014
1133,19348,2014-08-04,0.012482418838412604,-0.0011269980353087181,0.11679677264572133,0,2014
1134,19348,2014-08-05,0.013441723816396167,0.007819086806102457,0.12297731828082883,1,2014
1135,19348,2014-08-06,-0.004181108543088008,-0.0011166153141920513,0.11942552022322173,0,2014
1136,19348,2014-08-07,-0.008978810612416068,0.011337904075347805,0.10950286379444886,0,2014
1137,19348,2014-08-08,-0.013621003053428298,-0.0008567795541237982,0.09808545966960101,0,2014
1138,19348,2014-08-11,0.018120434779858183,0.004781236387321882,0.07091864440104571,0,2014
1139,19348,2014-08-12,-0.0028097587262235824,-0.011470246155297995,0.06961608825506907,0,2014
1140,19348,2014-08-13,-0.017312756977672938,-0.024601894589882763,0.029046471630422222,0,2014
1141,19348,2014-08-14,0.00855192080593515,-0.007071163171531512,0.0255870262403627,0,2014
1142,19348,2014-08-15,0.014652258614856297,0.021202098496753162,0.0664983999993732,0,2014
1143,19348,2014-08-18,0.01444076658655979,0.017522430303454878,0.07944552566707898,0,2014
1144,19348,2014-08-19,0.03361658226300432,0.053948771292682766,0.0652674254569736,0,2014
1145,19348,2014-08-20,0.0047873129864274945,0.07604884125678309,0.06155370878618116,0,2014
1146,19348,2014-08-21,0.005820116228110518,0.0733170366789586,0.06935102483881911,0,2014
1147,19348,2014-08-22,-0.011407539565853884,0.04725723849824841,0.05766073006764302,0,2014
1148,19348,2014-08-25,0.024510447559157104,0.0573269194708455,0.06758064054098459,0,2014
1149,19348,2014-08-26,0.0067461838215592896,0.03045652102940055,0.07851386987896468,0,2014
1150,19348,2014-08-27,0.029807369685603477,0.05547657772857648,0.1150571416334763,0,2014
1151,19348,2014-08-28,-0.009583914226919362,0.04007254727354666,0.10097758843157185,0,2014
1152,19348,2014-08-29,0.026014439492381303,0.07749452633178176,0.12223743434674673,0,2014
1153,19348,2014-09-01,0.0,0.05298407877262477,0.14367076434870277,0,2014
1154,19348,2014-09-02,0.01810675158474383,0.06434464653580932,0.16320383535740351,0,2014
1155,19348,2014-09-03,-0.003400538117730615,0.03113673873247532,0.14732087840126032,0,2014
1156,19348,2014-09-04,-0.02064974926828604,0.020070903691108602,0.11322940531657802,0,2014
1157,19348,2014-09-05,0.007423927667411895,0.001480391866139118,0.12483444152707794,0,2014
1158,19348,2014-09-08,-0.026228537157290073,-0.024748145291151057,0.10758471498220391,0,2014
